city,timestamp,temperature,season
New York,2010-04-12,4.128962193313054,spring
New York,2010-04-13,2.6862307824325526,spring
New York,2010-04-14,4.806647025775483,spring
New York,2010-04-15,2.2251243447073605,spring
New York,2010-04-16,14.865668064705954,spring
New York,2010-04-17,8.311677032864297,spring
New York,2010-04-18,8.174086371468022,spring
New York,2010-04-19,7.629511074991882,spring
New York,2010-04-20,5.284871050604795,spring
New York,2010-04-21,13.33817061765939,spring
New York,2010-04-22,12.061805636767536,spring
New York,2010-04-23,18.1148646362702,spring
New York,2010-04-24,8.502657699171541,spring
New York,2010-04-25,17.115086953146722,spring
New York,2010-04-26,8.682943872789163,spring
New York,2010-04-27,9.179398958008145,spring
New York,2010-04-28,12.287339895311158,spring
New York,2010-04-29,3.1475213340368446,spring
New York,2010-04-30,7.113245881772645,spring
New York,2010-05-01,16.051682555401175,spring
New York,2010-05-02,8.852498393741799,spring
New York,2010-05-03,11.312832117492322,spring
New York,2010-05-04,12.062002697437013,spring
New York,2010-05-05,22.255343184932872,spring
New York,2010-05-06,2.410029047237461,spring
New York,2010-05-07,14.827580892240526,spring
New York,2010-05-08,13.919757408147758,spring
New York,2010-05-09,5.306191802203298,spring
New York,2010-05-10,6.709380251969529,spring
New York,2010-05-11,18.109767963215006,spring
New York,2010-05-12,14.053751391380581,spring
New York,2010-05-13,12.072936938983378,spring
New York,2010-05-14,7.671236316182947,spring
New York,2010-05-15,5.712278427802335,spring
New York,2010-05-16,9.71758573203307,spring
New York,2010-05-17,5.456961389716753,spring
New York,2010-05-18,-2.016273532041133,spring
New York,2010-05-19,9.309445639785576,spring
New York,2010-05-20,5.956456257220687,spring
New York,2010-05-21,10.497090264701153,spring
New York,2010-05-22,8.897629097509832,spring
New York,2010-05-23,15.332380642360835,spring
New York,2010-05-24,12.936012579616788,spring
New York,2010-05-25,3.4589186997090957,spring
New York,2010-05-26,17.437575121237177,spring
New York,2010-05-27,5.747682071400243,spring
New York,2010-05-28,13.440807407753157,spring
New York,2010-05-29,14.872791149303513,spring
New York,2010-05-30,8.274110798202459,spring
New York,2010-05-31,7.88770059013833,spring
New York,2010-06-01,26.139543754066757,summer
New York,2010-06-02,31.59632337498298,summer
New York,2010-06-03,21.926634791093235,summer
New York,2010-06-04,27.05060791637368,summer
New York,2010-06-05,31.803213940796763,summer
New York,2010-06-06,27.618953969152805,summer
New York,2010-06-07,31.816349588292944,summer
New York,2010-06-08,18.664163432066633,summer
New York,2010-06-09,28.527989386387922,summer
New York,2010-06-10,27.182616627223062,summer
New York,2010-06-11,27.16846143370752,summer
New York,2010-06-12,27.36357342125238,summer
New York,2010-06-13,20.798907020053385,summer
New York,2010-06-14,27.902077938852827,summer
New York,2010-06-15,28.803505262072,summer
New York,2010-06-16,29.32534985305661,summer
New York,2010-06-17,22.923422593658476,summer
New York,2010-06-18,28.916739353863484,summer
New York,2010-06-19,23.453204178813966,summer
New York,2010-06-20,31.49599954427446,summer
New York,2010-06-21,26.642691802093932,summer
New York,2010-06-22,27.605904587993813,summer
New York,2010-06-23,20.734133192037252,summer
New York,2010-06-24,30.25961369726608,summer
New York,2010-06-25,23.194162218143425,summer
New York,2010-06-26,29.83458220682825,summer
New York,2010-06-27,23.905418427350043,summer
New York,2010-06-28,16.53528003835102,summer
New York,2010-06-29,26.17222159207297,summer
New York,2010-06-30,29.505380378827045,summer
New York,2010-07-01,23.12661445093988,summer
New York,2010-07-02,25.85520714589122,summer
New York,2010-07-03,18.99818755805112,summer
New York,2010-07-04,27.39441326406795,summer
New York,2010-07-05,26.958344384137877,summer
New York,2010-07-06,20.92635612361299,summer
New York,2010-07-07,28.138582899049048,summer
New York,2010-07-08,27.71403524526699,summer
New York,2010-07-09,29.767729496294212,summer
New York,2010-07-10,24.535671506551715,summer
New York,2010-07-11,36.490512163370354,summer
New York,2010-07-12,22.007775067880203,summer
New York,2010-07-13,25.468685731787527,summer
New York,2010-07-14,18.484335849786113,summer
New York,2010-07-15,26.49582288508259,summer
New York,2010-07-16,24.096291034958874,summer
New York,2010-07-17,21.855595506158153,summer
New York,2010-07-18,23.084810072675598,summer
New York,2010-07-19,21.469059384539406,summer
New York,2010-07-20,22.799562318193,summer
New York,2010-07-21,25.78125066485196,summer
New York,2010-07-22,18.899660111897404,summer
New York,2010-07-23,20.604955345079617,summer
New York,2010-07-24,21.436578242350503,summer
New York,2010-07-25,28.652911785567216,summer
New York,2010-07-26,16.62480975563508,summer
New York,2010-07-27,20.41029751007669,summer
New York,2010-07-28,31.731502808681938,summer
New York,2010-07-29,22.080102280565832,summer
New York,2010-07-30,29.283117516418066,summer
New York,2010-07-31,32.64645331705548,summer
New York,2010-08-01,40.83409997410872,summer
New York,2010-08-02,24.659284584893108,summer
New York,2010-08-03,13.132360898991053,summer
New York,2010-08-04,15.975108689063237,summer
New York,2010-08-05,18.343792339898464,summer
New York,2010-08-06,20.125094732399624,summer
New York,2010-08-07,29.09095209803111,summer
New York,2010-08-08,23.089163960527532,summer
New York,2010-08-09,21.23393760753329,summer
New York,2010-08-10,28.4879591277818,summer
New York,2010-08-11,25.25746440090688,summer
New York,2010-08-12,20.095299472025133,summer
New York,2010-08-13,16.198470204875782,summer
New York,2010-08-14,29.944054150799452,summer
New York,2010-08-15,24.29371344839325,summer
New York,2010-08-16,26.602659171367808,summer
New York,2010-08-17,20.187631295132462,summer
New York,2010-08-18,23.5994776261004,summer
New York,2010-08-19,24.426572413283782,summer
New York,2010-08-20,29.26737721836036,summer
New York,2010-08-21,19.785722460396578,summer
New York,2010-08-22,24.938550608633484,summer
New York,2010-08-23,20.40714412960417,summer
New York,2010-08-24,20.86737633860201,summer
New York,2010-08-25,30.529352879107137,summer
New York,2010-08-26,29.70126410210732,summer
New York,2010-08-27,25.213485007882355,summer
New York,2010-08-28,21.446281073863265,summer
New York,2010-08-29,31.572472462259082,summer
New York,2010-08-30,22.88859342049125,summer
New York,2010-08-31,35.77614540128162,summer
New York,2010-09-01,16.103974298169216,autumn
New York,2010-09-02,11.357718634684442,autumn
New York,2010-09-03,14.931989148885254,autumn
New York,2010-09-04,11.142852677021764,autumn
New York,2010-09-05,9.562923626839586,autumn
New York,2010-09-06,12.99703912932738,autumn
New York,2010-09-07,12.014865326709756,autumn
New York,2010-09-08,15.181527281083493,autumn
New York,2010-09-09,16.158707018287263,autumn
New York,2010-09-10,17.531023488403687,autumn
New York,2010-09-11,17.586679751162077,autumn
New York,2010-09-12,13.87754274271406,autumn
New York,2010-09-13,14.785806647706272,autumn
New York,2010-09-14,9.27029452429873,autumn
New York,2010-09-15,18.261748750329506,autumn
New York,2010-09-16,15.17082003871102,autumn
New York,2010-09-17,20.933507428411346,autumn
New York,2010-09-18,17.102050638792075,autumn
New York,2010-09-19,16.63658696893483,autumn
New York,2010-09-20,16.0190132288125,autumn
New York,2010-09-21,9.300228407567694,autumn
New York,2010-09-22,12.739574855003312,autumn
New York,2010-09-23,19.600895448597612,autumn
New York,2010-09-24,13.859294877289475,autumn
New York,2010-09-25,16.972320761823,autumn
New York,2010-09-26,14.69401443073477,autumn
New York,2010-09-27,22.24131117446167,autumn
New York,2010-09-28,16.934465067475568,autumn
New York,2010-09-29,8.594318999395957,autumn
New York,2010-09-30,12.350522437801002,autumn
New York,2010-10-01,18.429915600868856,autumn
New York,2010-10-02,17.188791937261676,autumn
New York,2010-10-03,20.719172089886804,autumn
New York,2010-10-04,6.2144617524906405,autumn
New York,2010-10-05,8.475012948317072,autumn
New York,2010-10-06,11.187551907232773,autumn
New York,2010-10-07,14.797928249639995,autumn
New York,2010-10-08,17.874548052655964,autumn
New York,2010-10-09,16.742929555129525,autumn
New York,2010-10-10,17.11621516822874,autumn
New York,2010-10-11,15.007826789841854,autumn
New York,2010-10-12,16.5994165048095,autumn
New York,2010-10-13,11.446060763638677,autumn
New York,2010-10-14,20.498052722808055,autumn
New York,2010-10-15,13.299683550752341,autumn
New York,2010-10-16,17.716486116261496,autumn
New York,2010-10-17,18.29688582114894,autumn
New York,2010-10-18,18.234327991101747,autumn
New York,2010-10-19,10.906794887959084,autumn
New York,2010-10-20,15.323880603660847,autumn
New York,2010-10-21,20.090576994296043,autumn
New York,2010-10-22,12.18787233117452,autumn
New York,2010-10-23,25.156136710618064,autumn
New York,2010-10-24,18.54680711159713,autumn
New York,2010-10-25,14.578754050268705,autumn
New York,2010-10-26,24.93370959298557,autumn
New York,2010-10-27,14.642284642931175,autumn
New York,2010-10-28,16.045854198412332,autumn
New York,2010-10-29,13.149276486144874,autumn
New York,2010-10-30,5.835848159920939,autumn
New York,2010-10-31,19.27274449226166,autumn
New York,2010-11-01,24.027440384843473,autumn
New York,2010-11-02,15.126002998905713,autumn
New York,2010-11-03,12.47840183667644,autumn
New York,2010-11-04,24.336424404681118,autumn
New York,2010-11-05,18.54096004997019,autumn
New York,2010-11-06,6.939294165534594,autumn
New York,2010-11-07,15.901706045412805,autumn
New York,2010-11-08,25.77513671275591,autumn
New York,2010-11-09,11.41059240436954,autumn
New York,2010-11-10,31.377211105353226,autumn
New York,2010-11-11,16.197423114723073,autumn
New York,2010-11-12,15.629227969158588,autumn
New York,2010-11-13,6.912534844056848,autumn
New York,2010-11-14,20.533247875271332,autumn
New York,2010-11-15,17.793899593945696,autumn
New York,2010-11-16,9.545979450418233,autumn
New York,2010-11-17,13.551090984062718,autumn
New York,2010-11-18,4.561201547530924,autumn
New York,2010-11-19,17.416802497412043,autumn
New York,2010-11-20,10.178309860697414,autumn
New York,2010-11-21,17.62937425763713,autumn
New York,2010-11-22,15.615677048928365,autumn
New York,2010-11-23,26.826771993731064,autumn
New York,2010-11-24,15.854418863693942,autumn
New York,2010-11-25,9.553420656625006,autumn
New York,2010-11-26,17.19920447585512,autumn
New York,2010-11-27,18.395205549193513,autumn
New York,2010-11-28,22.680503293042893,autumn
New York,2010-11-29,12.449224149529911,autumn
New York,2010-11-30,8.420081872659239,autumn
New York,2010-12-01,1.780732485438852,winter
New York,2010-12-02,-3.9675851604500565,winter
New York,2010-12-03,1.900117144380999,winter
New York,2010-12-04,2.2401425451823975,winter
New York,2010-12-05,-3.9195375849563945,winter
New York,2010-12-06,-3.428086405090774,winter
New York,2010-12-07,-1.3703291504907869,winter
New York,2010-12-08,4.643603672957624,winter
New York,2010-12-09,1.8076486894260826,winter
New York,2010-12-10,8.049359741762288,winter
New York,2010-12-11,6.872550326763558,winter
New York,2010-12-12,-0.07697811804689683,winter
New York,2010-12-13,3.283332984284338,winter
New York,2010-12-14,4.400827908110921,winter
New York,2010-12-15,1.913306153610483,winter
New York,2010-12-16,1.8903178128321918,winter
New York,2010-12-17,2.2913578490198376,winter
New York,2010-12-18,1.256926112497071,winter
New York,2010-12-19,6.571458752584668,winter
New York,2010-12-20,-1.9192048485926951,winter
New York,2010-12-21,3.8765074568591062,winter
New York,2010-12-22,-1.423639748700309,winter
New York,2010-12-23,6.575912501803183,winter
New York,2010-12-24,-2.6807448370969036,winter
New York,2010-12-25,7.848706020875937,winter
New York,2010-12-26,-4.1922486720700185,winter
New York,2010-12-27,3.9902795765264205,winter
New York,2010-12-28,0.5545742985024695,winter
New York,2010-12-29,1.6650731191303563,winter
New York,2010-12-30,-12.525634820724658,winter
New York,2010-12-31,0.741990151472134,winter
New York,2011-01-01,-0.2795375614346987,winter
New York,2011-01-02,0.5133115184436621,winter
New York,2011-01-03,2.3929544426819596,winter
New York,2011-01-04,6.914064098974073,winter
New York,2011-01-05,7.790633950796707,winter
New York,2011-01-06,-4.031512309961494,winter
New York,2011-01-07,4.477270953398434,winter
New York,2011-01-08,1.9978015479791675,winter
New York,2011-01-09,7.178593396136322,winter
New York,2011-01-10,10.180549110118662,winter
New York,2011-01-11,-6.800450215487732,winter
New York,2011-01-12,2.2030663154199797,winter
New York,2011-01-13,-8.88029040298952,winter
New York,2011-01-14,-2.8162731838444683,winter
New York,2011-01-15,-6.473664949032065,winter
New York,2011-01-16,-3.9529257507068576,winter
New York,2011-01-17,-0.8077178920797423,winter
New York,2011-01-18,-5.016577730098351,winter
New York,2011-01-19,-3.7153117598023404,winter
New York,2011-01-20,-3.135613064054175,winter
New York,2011-01-21,8.07568419274828,winter
New York,2011-01-22,-4.706463950178009,winter
New York,2011-01-23,-3.787235965174982,winter
New York,2011-01-24,2.960997747255404,winter
New York,2011-01-25,3.9495369750746163,winter
New York,2011-01-26,-4.040950496308001,winter
New York,2011-01-27,7.315128639065918,winter
New York,2011-01-28,1.3135175771957681,winter
New York,2011-01-29,1.3199386763369878,winter
New York,2011-01-30,-3.7773513509367045,winter
New York,2011-01-31,2.339865981077693,winter
New York,2011-02-01,1.4927299073294797,winter
New York,2011-02-02,0.30909533749876233,winter
New York,2011-02-03,2.126700216088715,winter
New York,2011-02-04,2.3972485014371814,winter
New York,2011-02-05,-6.139002423013124,winter
New York,2011-02-06,-2.3386905380843146,winter
New York,2011-02-07,-5.001426069459911,winter
New York,2011-02-08,3.259951777261339,winter
New York,2011-02-09,6.282673851222195,winter
New York,2011-02-10,-3.8169245605159907,winter
New York,2011-02-11,4.622027723864256,winter
New York,2011-02-12,-3.7350575533677595,winter
New York,2011-02-13,-5.26732863316674,winter
New York,2011-02-14,3.743572548794419,winter
New York,2011-02-15,-1.2486313826599322,winter
New York,2011-02-16,-0.4164719167747247,winter
New York,2011-02-17,0.04853420408944737,winter
New York,2011-02-18,-8.294323739616429,winter
New York,2011-02-19,0.2531263618264633,winter
New York,2011-02-20,6.359139300891293,winter
New York,2011-02-21,-2.3772669436770997,winter
New York,2011-02-22,1.885096304136118,winter
New York,2011-02-23,-1.6394999926977651,winter
New York,2011-02-24,-3.06147514181665,winter
New York,2011-02-25,4.90629338782062,winter
New York,2011-02-26,0.6429371320127454,winter
New York,2011-02-27,0.8824781921634246,winter
New York,2011-02-28,7.31685180640177,winter
New York,2011-03-01,7.321798609076978,spring
New York,2011-03-02,6.598376678760935,spring
New York,2011-03-03,6.181317988647453,spring
New York,2011-03-04,8.138510306418523,spring
New York,2011-03-05,12.919545576599663,spring
New York,2011-03-06,8.244710292743227,spring
New York,2011-03-07,17.362453140203343,spring
New York,2011-03-08,6.054979148203083,spring
New York,2011-03-09,6.725788117664324,spring
New York,2011-03-10,8.39516396638905,spring
New York,2011-03-11,1.7535068009254555,spring
New York,2011-03-12,11.326296660187408,spring
New York,2011-03-13,10.389085175032157,spring
New York,2011-03-14,13.573431494150165,spring
New York,2011-03-15,11.3429366925544,spring
New York,2011-03-16,13.627681542653217,spring
New York,2011-03-17,6.592032835389359,spring
New York,2011-03-18,5.208118899894728,spring
New York,2011-03-19,9.281663899544489,spring
New York,2011-03-20,9.049184874228894,spring
New York,2011-03-21,14.165958341598344,spring
New York,2011-03-22,8.213029935134829,spring
New York,2011-03-23,15.328962309852487,spring
New York,2011-03-24,2.708311663434851,spring
New York,2011-03-25,14.095808400283545,spring
New York,2011-03-26,12.514445980258815,spring
New York,2011-03-27,12.91931758249093,spring
New York,2011-03-28,20.852795658100547,spring
New York,2011-03-29,4.247736154656513,spring
New York,2011-03-30,11.429279135084832,spring
New York,2011-03-31,4.959390285031484,spring
New York,2011-04-01,12.179067093764658,spring
New York,2011-04-02,6.882326130357528,spring
New York,2011-04-03,12.659252945128143,spring
New York,2011-04-04,10.252184634050275,spring
New York,2011-04-05,11.53574300970142,spring
New York,2011-04-06,5.585309431010638,spring
New York,2011-04-07,9.410642475758493,spring
New York,2011-04-08,12.623212972443023,spring
New York,2011-04-09,12.0418589600065,spring
New York,2011-04-10,8.420980020543979,spring
New York,2011-04-11,15.958278012238644,spring
New York,2011-04-12,13.422622106698947,spring
New York,2011-04-13,10.517925970477277,spring
New York,2011-04-14,15.43269892937321,spring
New York,2011-04-15,19.677191110971457,spring
New York,2011-04-16,17.229522204405324,spring
New York,2011-04-17,4.423227606953826,spring
New York,2011-04-18,11.038898464443646,spring
New York,2011-04-19,10.690420977868682,spring
New York,2011-04-20,11.12261312055417,spring
New York,2011-04-21,5.415892769761773,spring
New York,2011-04-22,6.538436915097607,spring
New York,2011-04-23,5.590532023075338,spring
New York,2011-04-24,13.132577742087522,spring
New York,2011-04-25,17.57172178871531,spring
New York,2011-04-26,2.228209130883478,spring
New York,2011-04-27,19.25876786942953,spring
New York,2011-04-28,4.231986856051414,spring
New York,2011-04-29,5.07710259614736,spring
New York,2011-04-30,6.607447288441772,spring
New York,2011-05-01,9.620405102046666,spring
New York,2011-05-02,12.838652900970796,spring
New York,2011-05-03,8.544912765840952,spring
New York,2011-05-04,5.0887676085886,spring
New York,2011-05-05,5.499497948938117,spring
New York,2011-05-06,16.08626721483889,spring
New York,2011-05-07,15.543357455355862,spring
New York,2011-05-08,11.727129955941582,spring
New York,2011-05-09,7.567493785932893,spring
New York,2011-05-10,-1.0551720439724637,spring
New York,2011-05-11,6.732482084725087,spring
New York,2011-05-12,15.378131206623083,spring
New York,2011-05-13,5.722500356787512,spring
New York,2011-05-14,16.97277633180536,spring
New York,2011-05-15,3.590650456544787,spring
New York,2011-05-16,18.892995609068443,spring
New York,2011-05-17,6.847650801070024,spring
New York,2011-05-18,0.734133414039837,spring
New York,2011-05-19,10.961516781022672,spring
New York,2011-05-20,8.324104633884165,spring
New York,2011-05-21,5.190066371604348,spring
New York,2011-05-22,17.30152695234895,spring
New York,2011-05-23,11.087571479154107,spring
New York,2011-05-24,11.61136481421114,spring
New York,2011-05-25,8.96909457235632,spring
New York,2011-05-26,4.537888388647454,spring
New York,2011-05-27,7.547066978149907,spring
New York,2011-05-28,8.80256948407647,spring
New York,2011-05-29,11.157230435751558,spring
New York,2011-05-30,22.065441798085335,spring
New York,2011-05-31,8.957567584240621,spring
New York,2011-06-01,28.098718272527957,summer
New York,2011-06-02,27.76241271129614,summer
New York,2011-06-03,35.66360140675318,summer
New York,2011-06-04,17.02332493100647,summer
New York,2011-06-05,15.719782990025742,summer
New York,2011-06-06,23.55299509054779,summer
New York,2011-06-07,20.6508851470013,summer
New York,2011-06-08,18.36630740527545,summer
New York,2011-06-09,31.993258016734906,summer
New York,2011-06-10,27.402132714413263,summer
New York,2011-06-11,26.42746332018515,summer
New York,2011-06-12,24.318611399159224,summer
New York,2011-06-13,22.162437005588963,summer
New York,2011-06-14,23.746898717786145,summer
New York,2011-06-15,28.15063501710082,summer
New York,2011-06-16,28.28647565772448,summer
New York,2011-06-17,30.78437756326146,summer
New York,2011-06-18,29.642870061342247,summer
New York,2011-06-19,24.84863287630474,summer
New York,2011-06-20,14.146209125541375,summer
New York,2011-06-21,26.927262206744903,summer
New York,2011-06-22,20.324143255028442,summer
New York,2011-06-23,18.535199211794996,summer
New York,2011-06-24,32.590343263504515,summer
New York,2011-06-25,18.094744223640333,summer
New York,2011-06-26,28.351381629753234,summer
New York,2011-06-27,29.763657712322914,summer
New York,2011-06-28,20.94965921350886,summer
New York,2011-06-29,25.04710550553111,summer
New York,2011-06-30,27.789302547264647,summer
New York,2011-07-01,18.82902652454182,summer
New York,2011-07-02,22.122517048869724,summer
New York,2011-07-03,25.93937898957506,summer
New York,2011-07-04,23.85372651095419,summer
New York,2011-07-05,31.607437916988978,summer
New York,2011-07-06,29.39012060005597,summer
New York,2011-07-07,26.60899895330931,summer
New York,2011-07-08,20.66846725364339,summer
New York,2011-07-09,17.78330795275136,summer
New York,2011-07-10,26.156010511993095,summer
New York,2011-07-11,29.2527398609951,summer
New York,2011-07-12,28.36031337200987,summer
New York,2011-07-13,22.563473249896845,summer
New York,2011-07-14,15.214645331074083,summer
New York,2011-07-15,24.079850649834334,summer
New York,2011-07-16,27.336046643073768,summer
New York,2011-07-17,18.394413855523403,summer
New York,2011-07-18,25.258468164325805,summer
New York,2011-07-19,28.052963170879092,summer
New York,2011-07-20,25.012214188780348,summer
New York,2011-07-21,31.707637907370437,summer
New York,2011-07-22,28.772390980531068,summer
New York,2011-07-23,20.734168117767396,summer
New York,2011-07-24,27.187553943569462,summer
New York,2011-07-25,30.056459459851354,summer
New York,2011-07-26,26.28264691514753,summer
New York,2011-07-27,21.24188496123974,summer
New York,2011-07-28,32.61971150832744,summer
New York,2011-07-29,23.974738515886393,summer
New York,2011-07-30,20.38583640058265,summer
New York,2011-07-31,26.067962836244256,summer
New York,2011-08-01,23.702930822806714,summer
New York,2011-08-02,20.50418231682863,summer
New York,2011-08-03,28.309725311134407,summer
New York,2011-08-04,26.88662921944542,summer
New York,2011-08-05,25.63181368769963,summer
New York,2011-08-06,28.739731317071303,summer
New York,2011-08-07,24.482253908633332,summer
New York,2011-08-08,18.994257237380374,summer
New York,2011-08-09,27.1413153299985,summer
New York,2011-08-10,24.47174541713331,summer
New York,2011-08-11,27.367986458952835,summer
New York,2011-08-12,22.43049836222347,summer
New York,2011-08-13,30.621030414067505,summer
New York,2011-08-14,25.117319579015362,summer
New York,2011-08-15,12.869887947552812,summer
New York,2011-08-16,16.31330917126681,summer
New York,2011-08-17,21.3846639677933,summer
New York,2011-08-18,31.332123754954242,summer
New York,2011-08-19,23.855231408294532,summer
New York,2011-08-20,26.65560680829505,summer
New York,2011-08-21,23.263175034106926,summer
New York,2011-08-22,24.86146476236007,summer
New York,2011-08-23,23.81911379264048,summer
New York,2011-08-24,32.361196619545666,summer
New York,2011-08-25,23.35276832259839,summer
New York,2011-08-26,29.82761372783474,summer
New York,2011-08-27,22.84656327046271,summer
New York,2011-08-28,13.014450196848033,summer
New York,2011-08-29,20.959108963028378,summer
New York,2011-08-30,21.285787753747396,summer
New York,2011-08-31,24.470852420086327,summer
New York,2011-09-01,20.737663282317165,autumn
New York,2011-09-02,17.142867108421115,autumn
New York,2011-09-03,19.463764982268277,autumn
New York,2011-09-04,16.851932493304183,autumn
New York,2011-09-05,3.6275686053782774,autumn
New York,2011-09-06,7.169777926306215,autumn
New York,2011-09-07,5.0265711213981685,autumn
New York,2011-09-08,17.647750151489177,autumn
New York,2011-09-09,21.955212768230624,autumn
New York,2011-09-10,21.826874011742092,autumn
New York,2011-09-11,9.7864746915214,autumn
New York,2011-09-12,20.420108377793774,autumn
New York,2011-09-13,1.598666693002171,autumn
New York,2011-09-14,18.02606011698111,autumn
New York,2011-09-15,14.80285245238457,autumn
New York,2011-09-16,12.750116742327974,autumn
New York,2011-09-17,16.78111520580154,autumn
New York,2011-09-18,10.494130234438362,autumn
New York,2011-09-19,13.91425841967452,autumn
New York,2011-09-20,24.608869973081045,autumn
New York,2011-09-21,16.295344469302034,autumn
New York,2011-09-22,11.417683681775555,autumn
New York,2011-09-23,13.894948028730926,autumn
New York,2011-09-24,13.155829902737771,autumn
New York,2011-09-25,8.028185446367706,autumn
New York,2011-09-26,13.366479740556564,autumn
New York,2011-09-27,18.837923256921435,autumn
New York,2011-09-28,15.438580319572758,autumn
New York,2011-09-29,25.16374640611363,autumn
New York,2011-09-30,12.93890701321456,autumn
New York,2011-10-01,13.425536793061266,autumn
New York,2011-10-02,16.727361965264326,autumn
New York,2011-10-03,15.944670319494367,autumn
New York,2011-10-04,10.842415459056383,autumn
New York,2011-10-05,7.342526895269245,autumn
New York,2011-10-06,17.6864131244754,autumn
New York,2011-10-07,17.722780143082684,autumn
New York,2011-10-08,17.06105664235438,autumn
New York,2011-10-09,18.364010622335332,autumn
New York,2011-10-10,18.15458478173168,autumn
New York,2011-10-11,17.27099794264086,autumn
New York,2011-10-12,11.93511695129941,autumn
New York,2011-10-13,11.547535127049821,autumn
